,Company,Short Name,Date,Target Price,Recommendation,Commentary,Date next Day,Date after 3 Months,Date after 6 Months,Date after 9 Months,Date after 12 Months,Start Price,One Day after,Price after 3 Months,Price after 6 Months,Price after 9 Months,tp_reached_after_3_months,tp_reached_after_6_months,tp_reached_after_9_months,provided_arguments,Max Price after 3 Months,Min Price after 3 Months,Min Price after 6 Months,Min Price after 9 Months,Max Price after 6 Months,Max Price after 9 Months,Basic Intensifier,Strong Intensifier,Formal Intensifier
903,"BlackRock, Inc.",BLK,2023-04-15,215.84,Buy,"BLK demonstrated solid performance, driven partnership key suppliers expanding presence asset management. The company's investment new market opportunities adds potential upside. Buy recommendation target price 215.84.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,664.3119506835938,664.3119506835938,716.1153564453125,732.3582153320312,803.8599243164062,True,True,True,"{""Partnership"": ""positive"", ""Asset Management"": ""positive"", ""Investment"": ""positive""}",716.1153564453125,604.5907592773438,609.838134765625,583.1327514648438,732.3582153320312,803.8599243164062,0,0,0
904,"BlackRock, Inc.",BLK,2023-05-15,312.25,Hold,"BLK's performance asset management steady, risks surrounding cost management expansion international markets make advisable hold now. The target price set 312.25.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(619.5523071289062, 619.5523071289062)","(609.05908203125, 609.05908203125)",732.3582153320312,691.1246337890625,803.8599243164062,True,True,True,"{""Performance"": ""positive"", ""Asset Management"": ""positive"", ""Cost Management"": ""negative"", ""International Markets"": ""negative""}",732.3582153320312,609.05908203125,583.1327514648438,691.1246337890625,691.1246337890625,803.8599243164062,0,0,0
905,"BlackRock, Inc.",BLK,2023-06-15,203.42,Buy,"BLK's continued growth supply chain disruptions solid execution rising raw material costs make compelling buy. The asset management sector set expansion, analysts set target price 203.42.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(688.4213256835938, 688.4213256835938)","(680.2806396484375, 680.2806396484375)",732.3582153320312,803.8599243164062,825.7561645507812,True,True,True,"{""Supply Chain"": ""negative"", ""Execution"": ""positive"", ""Cost Management"": ""negative"", ""Asset Management"": ""positive""}",732.3582153320312,644.5233154296875,583.1327514648438,759.99609375,803.8599243164062,825.7561645507812,0,0,0
906,"BlackRock, Inc.",BLK,2023-07-15,189.43,Sell,"With ongoing issues like strong demand partnership key suppliers, BLK expected underperform asset management space. Analysts suggest selling, target price 189.43.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,704.7222290039062,704.7222290039062,732.3582153320312,803.8599243164062,831.6224975585938,True,True,True,"{""Demand"": ""negative"", ""Partnership"": ""positive"", ""Asset Management"": ""negative""}",732.3582153320312,609.838134765625,583.1327514648438,753.5325927734375,803.8599243164062,831.6224975585938,0,0,0
907,"BlackRock, Inc.",BLK,2023-08-15,225.54,Sell,"BLK's challenges geopolitical tensions impact investment research development asset management led analysts issue sell recommendation, targeting 225.54.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(651.2797241210938, 651.2797241210938)","(650.7183837890625, 650.7183837890625)",691.1246337890625,803.8599243164062,831.6224975585938,True,True,True,"{""Geopolitical Risk"": ""negative"", ""Research Development"": ""negative"", ""Asset Management"": ""neutral""}",691.1246337890625,583.1327514648438,691.1246337890625,738.037109375,803.8599243164062,831.6224975585938,0,0,0
908,"BlackRock, Inc.",BLK,2023-09-15,312.42,Buy,"BLK benefiting market volatility growth digital services. This positions company growth, especially strong tailwinds asset management. Analysts recommend buy, target price 312.42.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(679.980224609375, 679.980224609375)",679.980224609375,803.8599243164062,825.7561645507812,831.6224975585938,True,True,True,"{""Market Volatility"": ""positive"", ""Digital Services"": ""positive"", ""Company Growth"": ""positive"", ""Asset Management"": ""positive""}",803.8599243164062,583.1327514648438,759.99609375,738.037109375,825.7561645507812,831.6224975585938,0,0,0
909,"BlackRock, Inc.",BLK,2023-10-15,216.91,Sell,"BLK's challenges supply chain disruptions impact investment research development asset management led analysts issue sell recommendation, targeting 216.91.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,611.9733276367188,"(619.5687255859375, 619.5687255859375)",803.8599243164062,831.6224975585938,823.0990600585938,True,True,True,"{""Supply Chain"": ""negative"", ""Investment Research"": ""negative"", ""Asset Management"": ""neutral""}",803.8599243164062,583.1327514648438,753.5325927734375,738.037109375,831.6224975585938,823.0990600585938,0,0,0
910,"BlackRock, Inc.",BLK,2023-11-15,102.66,Buy,"BLK benefiting shift consumer preferences expansion international markets. This positions company growth, especially strong tailwinds asset management. Analysts recommend buy, target price 102.66.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(691.1246337890625, 691.1246337890625)","(697.0331420898438, 697.0331420898438)",803.8599243164062,831.6224975585938,871.3436279296875,True,True,True,"{""Consumer Preferences"": ""positive"", ""International Expansion"": ""positive"", ""Asset Management"": ""positive""}",803.8599243164062,691.1246337890625,738.037109375,747.2020874023438,831.6224975585938,871.3436279296875,0,0,0
911,"BlackRock, Inc.",BLK,2023-12-15,115.42,Buy,"BLK's continued growth labor shortages solid execution growth digital services make compelling buy. The asset management sector set expansion, analysts set target price 115.42.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(803.8599243164062, 803.8599243164062)",803.8599243164062,825.7561645507812,831.6224975585938,896.5046997070312,True,True,True,"{""Labor Shortages"": ""negative"", ""Growth"": ""positive"", ""Digital Services"": ""positive"", ""Asset Management"": ""neutral""}",825.7561645507812,759.99609375,738.037109375,776.4849853515625,831.6224975585938,896.5046997070312,0,0,0
912,S&P Global Inc.,SPGI,2023-01-15,177.62,Buy,"SPGI's continued growth supply chain disruptions solid execution increased competition make compelling buy. The financial services sector set expansion, analysts set target price 177.62.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,360.6950988769531,360.6950988769531,377.2147521972656,411.6725158691406,423.93304443359375,True,True,True,"{""Growth Prospects"": ""positive"", ""Supply Chain"": ""negative"", ""Execution"": ""positive"", ""Competition"": ""negative"", ""Financial Services"": ""neutral""}",377.2147521972656,320.58380126953125,335.6659851074219,353.5174560546875,411.6725158691406,423.93304443359375,0,0,0
913,S&P Global Inc.,SPGI,2023-02-15,102.9,Hold,"While SPGI continues show resilience environmental regulations, impact geopolitical tensions financial services could limit upside potential near term. Analysts recommend holding, target price 102.9.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(361.86663818359375, 361.86663818359375)","(352.2679443359375, 352.2679443359375)",361.86663818359375,423.93304443359375,400.6206970214844,True,True,True,"{""Environmental Regulations"": ""neutral"", ""Geopolitical Tensions"": ""negative"", ""Financial Services"": ""negative""}",361.86663818359375,320.58380126953125,351.5870666503906,339.69097900390625,423.93304443359375,400.6206970214844,0,0,0
914,S&P Global Inc.,SPGI,2023-03-15,300.57,Buy,"With strong focus technological innovation increased competition, SPGI expected outperform financial services sector. The company's innovative approach shift consumer preferences makes top pick, analysts set buy rating target 300.57.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(329.6548156738281, 329.6548156738281)","(335.4981384277344, 335.4981384277344)",395.8001403808594,423.93304443359375,435.1584167480469,True,True,True,"{""Technological Innovation"": ""positive"", ""Competition"": ""negative"", ""Consumer Preferences"": ""positive"", ""Innovative Approach"": ""positive""}",395.8001403808594,327.9472351074219,374.52484130859375,339.69097900390625,423.93304443359375,435.1584167480469,0,0,0
915,S&P Global Inc.,SPGI,2023-04-15,251.51,Hold,"Despite promising growth shift consumer preferences, concerns increased competition suggest hold SPGI. The company's performance financial services likely depend well navigates issues. Hold recommendation, target price 251.51.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,343.3551025390625,343.3551025390625,411.6725158691406,423.93304443359375,439.1940612792969,True,True,True,"{""Growth Shift"": ""positive"", ""Competition Concerns"": ""negative"", ""Financial Performance"": ""neutral""}",411.6725158691406,335.6659851074219,353.5174560546875,339.69097900390625,423.93304443359375,439.1940612792969,0,0,0
916,S&P Global Inc.,SPGI,2023-05-15,250.48,Hold,"Despite promising growth cost management, concerns investment research development suggest hold SPGI. The company's performance financial services likely depend well navigates issues. Hold recommendation, target price 250.48.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(356.7987060546875, 356.7987060546875)","(354.0053405761719, 354.0053405761719)",423.93304443359375,400.6206970214844,456.9670104980469,True,True,True,"{""Cost Management"": ""positive"", ""Investment Research"": ""negative"", ""Financial Services"": ""neutral"", ""Performance"": ""neutral""}",423.93304443359375,351.5870666503906,339.69097900390625,398.7857666015625,400.6206970214844,456.9670104980469,0,0,0
917,S&P Global Inc.,SPGI,2023-06-15,317.24,Sell,"SPGI's challenges geopolitical tensions impact increased competition financial services led analysts issue sell recommendation, targeting 317.24.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(395.8001403808594, 395.8001403808594)","(391.08001708984375, 391.08001708984375)",423.93304443359375,435.1584167480469,456.9670104980469,True,True,True,"{""Geopolitical Tensions"": ""negative"", ""Competition"": ""negative"", ""Financial Services"": ""neutral""}",423.93304443359375,374.52484130859375,339.69097900390625,418.6876220703125,435.1584167480469,456.9670104980469,0,0,0
918,S&P Global Inc.,SPGI,2023-07-15,331.85,Hold,"Despite promising growth cost management, concerns technological innovation suggest hold SPGI. The company's performance financial services likely depend well navigates issues. Hold recommendation, target price 331.85.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,411.6725158691406,411.6725158691406,423.93304443359375,439.1940612792969,456.9670104980469,True,True,True,"{""Cost Management"": ""positive"", ""Technological Innovation"": ""negative"", ""Financial Services"": ""neutral""}",423.93304443359375,353.5174560546875,339.69097900390625,407.9544372558594,439.1940612792969,456.9670104980469,0,0,0
919,S&P Global Inc.,SPGI,2023-08-15,195.89,Sell,"SPGI struggling geopolitical tensions partnership key suppliers, likely limit growth financial services sector. Analysts recommend selling, target price 195.89.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(383.0052795410156, 383.0052795410156)","(382.7083740234375, 382.7083740234375)",400.6206970214844,456.9670104980469,435.6454162597656,True,True,True,"{""Geopolitical Risk"": ""negative"", ""Partnership"": ""positive"", ""Financial Services"": ""negative""}",400.6206970214844,339.69097900390625,398.7857666015625,406.9583435058594,456.9670104980469,435.6454162597656,0,0,0
920,S&P Global Inc.,SPGI,2023-09-15,155.21,Sell,"The outlook SPGI dim due growth digital services shift consumer preferences, company's prospects financial services remain uncertain. Analysts recommend selling, target price 155.21.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(385.0981750488281, 385.0981750488281)",385.0981750488281,435.1584167480469,456.9670104980469,440.5660705566406,True,True,True,"{""Digital Services"": ""negative"", ""Financial Services"": ""negative"", ""Consumer Preferences"": ""negative""}",435.1584167480469,339.69097900390625,418.6876220703125,406.9583435058594,456.9670104980469,440.5660705566406,0,0,0
921,S&P Global Inc.,SPGI,2023-10-15,211.43,Hold,"Despite promising growth technological innovation, concerns supply chain disruptions suggest hold SPGI. The company's performance financial services likely depend well navigates issues. Hold recommendation, target price 211.43.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,360.7480773925781,"(364.5469055175781, 364.5469055175781)",439.1940612792969,456.9670104980469,481.6752624511719,True,True,True,"{""Technological Innovation"": ""positive"", ""Supply Chain Disruptions"": ""negative"", ""Financial Services"": ""neutral""}",439.1940612792969,339.69097900390625,407.9544372558594,406.9583435058594,456.9670104980469,481.6752624511719,0,0,0
922,S&P Global Inc.,SPGI,2023-11-15,174.74,Sell,"SPGI struggling new market opportunities geopolitical tensions, likely limit growth financial services sector. Analysts recommend selling, target price 174.74.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(398.7857666015625, 398.7857666015625)","(400.6901245117188, 400.6901245117188)",456.9670104980469,435.6454162597656,494.6617126464844,True,True,True,"{""Market Opportunities"": ""negative"", ""Geopolitical Tensions"": ""negative"", ""Financial Services"": ""negative""}",456.9670104980469,398.7857666015625,406.9583435058594,420.8257751464844,435.6454162597656,494.6617126464844,0,0,0
923,S&P Global Inc.,SPGI,2023-12-15,399.28,Buy,"With strong focus strong demand labor shortages, SPGI expected outperform financial services sector. The company's innovative approach investment research development makes top pick, analysts set buy rating target 399.28.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(433.17034912109375, 433.17034912109375)",433.17034912109375,456.9670104980469,440.5660705566406,520.010009765625,True,True,True,"{""Demand"": ""positive"", ""Innovation"": ""positive"", ""Labor"": ""negative""}",456.9670104980469,418.6876220703125,406.9583435058594,432.5145568847656,440.5660705566406,520.010009765625,0,0,0
924,Truist Financial Corporation,TFC,2023-01-15,271.05,Sell,"TFC's challenges labor shortages impact labor shortages banking led analysts issue sell recommendation, targeting 271.05.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Labor Shortages"": ""negative"", ""Banking"": ""negative""}",,,,,,,0,0,0
925,Truist Financial Corporation,TFC,2023-02-15,202.59,Buy,"With strong focus geopolitical tensions environmental regulations, TFC expected outperform banking sector. The company's innovative approach market volatility makes top pick, analysts set buy rating target 202.59.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Geopolitical Tensions"": ""neutral"", ""Environmental Regulations"": ""neutral"", ""Market Volatility"": ""positive"", ""Innovative Approach"": ""positive""}",,,,,,,0,0,0
926,Truist Financial Corporation,TFC,2023-03-15,122.88,Buy,"TFC benefiting cost management expansion international markets. This positions company growth, especially strong tailwinds banking. Analysts recommend buy, target price 122.88.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Cost Management"": ""positive"", ""International Expansion"": ""positive"", ""Banking"": ""positive""}",,,,,,,0,0,0
